local,rooms,price,area,restroom,status,kind,movel
" São Vicente, Braga",T2,750,110,,"

",apartamento,arrendar
" São Vicente, Braga",T2,800,110,1,Usado,apartamento,arrendar
" São Vicente, Braga",T3,900,140,2,Usado,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T3,810,130,2,Novo,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T3,710,120,2,Novo,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T3,810,126,3,Novo,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T2,550,83,1,Renovado,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T2,620,76,1,"
                                                                                                        RE/MAX Braga                                                                                        ",apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T3,1200,138,3,Usado,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T2,725,77,1,Novo,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T1,600,70,1,Novo,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T0,550,55,1,"
",apartamento,arrendar
" Arcozelo, Barcelos, Braga",T3,650,150,,"
",apartamento,arrendar
" Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga",T1,,50,1,Novo,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T3,1500,140,3,Novo,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T3,975,140,2,Renovado,apartamento,arrendar
" São Victor, Braga",T2,650,120,,"

",apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T0,890,154,3,Novo,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T3,850,140,,"

",apartamento,arrendar
" São Vicente, Braga",T3,1000,130,,"

",apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T5,1250,300,3,Usado,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T3,750,119,2,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T0,300,35,1,Renovado,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T4,850,180,,"

",apartamento,arrendar
" São Victor, Braga",T2,550,90,2,Novo,apartamento,arrendar
" Nogueiró e Tenões, Braga",T3,1500,135,,"

",apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T3,1400,120,2,Novo,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T1,550,50,1,Usado,apartamento,arrendar
" Merelim (São Pedro) e Frossos, Braga",T4,950,145,3,"

",apartamento,arrendar
" Azurém, Guimarães, Braga",T2,600,112,2,Usado,apartamento,arrendar
" Creixomil, Guimarães, Braga",T1,650,62,,"

",apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T1,525,80,1,Usado,apartamento,arrendar
" Candoso São Tiago e Mascotelos, Guimarães, Braga",T1,450,48,1,Usado,apartamento,arrendar
" São Victor, Braga",T2,550,100,,"

",apartamento,arrendar
" Creixomil, Guimarães, Braga",T2,600,"45,75",1,Renovado,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T2,775,90,3,Novo,apartamento,arrendar
" Creixomil, Guimarães, Braga",T1,500,80,,"

",apartamento,arrendar
" Britelo, Gémeos e Ourilhe, Celorico de Basto, Braga",T1,300,30,,,apartamento,arrendar
" Urgezes, Guimarães, Braga",T4,1200,159,,,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T0,1200,170,,,apartamento,arrendar
" Ribeirão, Vila Nova de Famalicão, Braga",T1,650,60,1,Novo,apartamento,arrendar
" Garfe, Póvoa de Lanhoso, Braga",T2,430,150,3,Renovado,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T1,400,51,1,Renovado,apartamento,arrendar
" Lomar e Arcos, Braga",T3,650,140,2,Renovado,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T0,500,25,,"

",apartamento,arrendar
" Merelim (São Pedro) e Frossos, Braga",T1,400,51,1,Usado,apartamento,arrendar
" Amares e Figueiredo, Amares, Braga",T1,450,50,1,Usado,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T2,650,150,2,Renovado,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T1,390,60,1,Usado,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T0,770,122,,"

",apartamento,arrendar
" São Vicente, Braga",T1,550,35,1,Renovado,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T3,1550,170,,"

",apartamento,arrendar
" Refojos de Basto, Outeiro e Painzela, Cabeceiras de Basto, Braga",T2,550,100,1,Renovado,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T2,650,85,2,Usado,apartamento,arrendar
" Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga",T2,750,110,2,"
",apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T1,500,70,,"

",apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T0,600,50,,"

",apartamento,arrendar
" São Victor, Braga",T0,950,157,,"

",apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T2,900,126,,"

",apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T4,850,220,3,Usado,apartamento,arrendar
" Azurém, Guimarães, Braga",T3,700,100,1,Renovado,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T1,550,55,1,Renovado,apartamento,arrendar
" Mesão Frio, Guimarães, Braga",T3,700,175,2,Usado,apartamento,arrendar
" Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga",T0,400,33,1,Novo,apartamento,arrendar
" Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga",T2,700,79,2,Novo,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T0,700,80,,"

",apartamento,arrendar
" São Victor, Braga",T0,500,43,1,Usado,apartamento,arrendar
" Gavião, Vila Nova de Famalicão, Braga",T1,400,53,1,Usado,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T2,500,90,1,Usado,apartamento,arrendar
" Costa, Guimarães, Braga",T1,450,60,1,Usado,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T2,620,100,,"

",apartamento,arrendar
" São Victor, Braga",T2,650,100,1,Renovado,apartamento,arrendar
" Esposende, Marinhas e Gandra, Esposende, Braga",T3,775,110,2,Renovado,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T3,600,125,3,Usado,apartamento,arrendar
" Gualtar, Braga",T1,650,64,1,Novo,apartamento,arrendar
" Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga",T1,220,20,1,Novo,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T0,950,110,,"

",apartamento,arrendar
" Real, Dume e Semelhe, Braga",T3,680,125,,,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T3,1000,116,,"

",apartamento,arrendar
" Creixomil, Guimarães, Braga",T1,380,30,1,Renovado,apartamento,arrendar
" Costa, Guimarães, Braga",T2,500,"109,30",2,"

",apartamento,arrendar
" Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga",T2,575,"103,50",1,"
",apartamento,arrendar
" Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga",T0,400,33,1,"

",apartamento,arrendar
" Gualtar, Braga",T3,700,180,2,Usado,apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T2,900,126,,"

",apartamento,arrendar
" Estorãos, Fafe, Braga",T1,300,80,1,Usado,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T2,500,60,1,Usado,apartamento,arrendar
" Ribeirão, Vila Nova de Famalicão, Braga",T1,550,"55,79",1,Novo,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T2,500,63,2,"
                                                                                                        RE/MAX Braga                                                                                        ",apartamento,arrendar
" Esposende, Marinhas e Gandra, Esposende, Braga",T3,780,100,2,Renovado,apartamento,arrendar
" São Victor, Braga",T2,600,75,1,Usado,apartamento,arrendar
" Gualtar, Braga",T2,860,82,1,Novo,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T1,550,60,1,Novo,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T1,750,48,1,Novo,apartamento,arrendar
" Apúlia e Fão, Esposende, Braga",T2,750,92,2,Usado,apartamento,arrendar
" São Victor, Braga",T2,750,100,,"

",apartamento,arrendar
" São Victor, Braga",T1,550,50,1,Usado,apartamento,arrendar
" São Vicente, Braga",T4,1000,233,,"

",apartamento,arrendar
" Braga (São José de São Lázaro e São João do Souto), Braga",T3,450,110,,"

",apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T2,550,80,,"

",apartamento,arrendar
" São Victor, Braga",T3,680,115,,"

",apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T2,650,108,2,Novo,apartamento,arrendar
" Creixomil, Guimarães, Braga",T1,525,80,1,Usado,apartamento,arrendar
" Estorãos, Fafe, Braga",T3,500,110,2,Renovado,apartamento,arrendar
" Creixomil, Guimarães, Braga",T2,700,102,1,Renovado,apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T2,500,80,1,Usado,apartamento,arrendar
" São Victor, Braga",T1,525,70,1,"

",apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T3,900,125,2,Usado,apartamento,arrendar
" Vila Nova de Famalicão e Calendário, Vila Nova de Famalicão, Braga",T1,500,77,,,apartamento,arrendar
" Gualtar, Braga",T1,580,90,1,Usado,apartamento,arrendar
" Nogueiró e Tenões, Braga",T1,400,46,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Sequeira, Braga",T2,650,110,2,Usado,apartamento,arrendar
" São Victor, Braga",T4,575,130,2,Renovado,apartamento,arrendar
" Gualtar, Braga",T1,500,55,1,Usado,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T3,1500,140,3,Novo,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T1,580,90,1,Renovado,apartamento,arrendar
" Braga (Maximinos, Sé e Cividade), Braga",T3,1000,135,2,Renovado,apartamento,arrendar
" Real, Dume e Semelhe, Braga",T3,810,130,2,Novo,apartamento,arrendar
" Creixomil, Guimarães, Braga",T0,475,47,1,Usado,apartamento,arrendar
" São Torcato, Guimarães, Braga",T2,550,110,2,Novo,apartamento,arrendar
" Azurém, Guimarães, Braga",T1,,60,,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Oliveira, São Paio e São Sebastião, Guimarães, Braga",T1,450,60,1,Usado,apartamento,arrendar
" Arcozelo, Barcelos, Braga",T3,550,105,2,Usado,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T3,600,130,2,Renovado,apartamento,arrendar
" Morreira e Trandeiras, Braga",T2,250,52,1,Usado,apartamento,arrendar
" Caldelas, Guimarães, Braga",T3,500,130,2,Usado,apartamento,arrendar
" Nogueira, Fraião e Lamaçães, Braga",T1,500,90,2,Usado,apartamento,arrendar
" São Victor, Braga",T3,600,120,2,Renovado,apartamento,arrendar
" Espinhosela, Bragança",T4,640,110,2,Renovado,apartamento,arrendar
" Mirandela, Bragança",T3,500,160,,"

",apartamento,arrendar
" Espinhosela, Bragança",T0,450,28,1,Usado,apartamento,arrendar
" Sé, Santa Maria e Meixedo, Bragança",T0,220,40,1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,395,43,1,"

",apartamento,arrendar
 Castelo Branco,T3,490,135,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,475,120,,"

",apartamento,arrendar
 Castelo Branco,T5,180,191,3,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,315,38,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T2,650,90,1,Novo,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T3,850,"143,51",,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,800,145,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,500,141,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,850,140,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,350,60,1,Renovado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T2,700,105,2,Usado,apartamento,arrendar
 Castelo Branco,T4,500,130,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,375,"41,82",1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T3,495,90,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,350,40,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,800,200,3,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,275,50,1,Renovado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T2,510,66,1,Novo,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,145,135,1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T3,420,78,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,350,65,1,Renovado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,325,"56,28",,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,350,35,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T5,500,150,3,Usado,apartamento,arrendar
 Castelo Branco,T3,500,133,,"

",apartamento,arrendar
 Castelo Branco,T4,150,100,2,Usado,apartamento,arrendar
 Castelo Branco,T3,500,103,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T3,425,100,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,350,35,1,Renovado,apartamento,arrendar
 Castelo Branco,T2,600,93,,,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T2,515,120,1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,320,33,,"

",apartamento,arrendar
" Tortosendo, Covilhã, Castelo Branco",T1,300,66,1,Usado,apartamento,arrendar
 Castelo Branco,T2,425,89,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,250,30,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T5,750,111,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,600,75,1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,325,30,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,400,150,2,Renovado,apartamento,arrendar
 Castelo Branco,T2,375,82,,,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,330,40,,"

",apartamento,arrendar
 Castelo Branco,T3,500,120,,,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,375,40,1,Usado,apartamento,arrendar
" Belmonte e Colmeal da Torre, Belmonte, Castelo Branco",T3,250,90,,"

",apartamento,arrendar
" Alcaide, Fundão, Castelo Branco",T6,300,140,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,310,40,1,Renovado,apartamento,arrendar
" Aldeia do Bispo, Águas e Aldeia de João Pires, Penamacor, Castelo Branco",T2,350,85,1,Renovado,apartamento,arrendar
" Boidobra, Covilhã, Castelo Branco",T2,450,84,1,Usado,apartamento,arrendar
 Castelo Branco,T1,500,35,1,Renovado,apartamento,arrendar
" Tortosendo, Covilhã, Castelo Branco",T2,190,64,1,Usado,apartamento,arrendar
" Monsanto e Idanha-a-Velha, Idanha-a-Nova, Castelo Branco",T1,300,50,,"

",apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,320,33,1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,320,30,1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T2,460,106,1,Usado,apartamento,arrendar
" Sertã, Castelo Branco",T2,240,72,1,"

",apartamento,arrendar
 Castelo Branco,T3,600,100,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T3,600,91,2,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T0,275,30,,"

",apartamento,arrendar
" Sertã, Castelo Branco",T0,250,60,1,Renovado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T4,400,100,2,Usado,apartamento,arrendar
 Castelo Branco,T0,500,45,1,Usado,apartamento,arrendar
" Covilhã e Canhoso, Covilhã, Castelo Branco",T1,300,50,1,Renovado,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T1,455,90,,,apartamento,arrendar
" Condeixa-a-Velha e Condeixa-a-Nova, Condeixa-a-Nova, Coimbra",T0,260,30,1,Renovado,apartamento,arrendar
" Eiras e São Paulo de Frades, Coimbra",T2,600,90,1,Renovado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T0,360,30,1,Renovado,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T2,625,95,,"

",apartamento,arrendar
" Santo António dos Olivais, Coimbra",T3,700,104,2,Usado,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T2,600,70,,"

",apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T7,1000,230,2,Usado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T1,800,75,1,Novo,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T3,850,120,2,Usado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T4,1250,145,3,Renovado,apartamento,arrendar
" Buarcos e São Julião, Figueira da Foz, Coimbra",T2,400,55,2,Usado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T5,700,120,2,Usado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T5,900,150,2,Usado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T1,450,60,1,Usado,apartamento,arrendar
" Lousã e Vilarinho, Lousã, Coimbra",T3,500,113,2,"

",apartamento,arrendar
" Buarcos e São Julião, Figueira da Foz, Coimbra",T2,500,80,,"

",apartamento,arrendar
" Santo António dos Olivais, Coimbra",T1,450,50,1,Renovado,apartamento,arrendar
" Buarcos e São Julião, Figueira da Foz, Coimbra",T2,550,80,1,Usado,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T4,1200,120,,"

",apartamento,arrendar
" Santo António dos Olivais, Coimbra",T3,750,"82,18",2,Usado,apartamento,arrendar
" Tavarede, Figueira da Foz, Coimbra",T3,550,140,2,Usado,apartamento,arrendar
" Buarcos e São Julião, Figueira da Foz, Coimbra",T2,650,120,1,Usado,apartamento,arrendar
" Santa Clara e Castelo Viegas, Coimbra",T3,750,120,2,Renovado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T4,1250,145,4,Novo,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T3,900,"131,94",2,Usado,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T4,1000,210,3,Usado,apartamento,arrendar
" Buarcos e São Julião, Figueira da Foz, Coimbra",T2,550,77,1,"

",apartamento,arrendar
" Eiras e São Paulo de Frades, Coimbra",T3,950,"135,65",2,Usado,apartamento,arrendar
" Trouxemil e Torre de Vilela, Coimbra",T2,500,70,1,Usado,apartamento,arrendar
" Santo António dos Olivais, Coimbra",T3,940,120,2,Usado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T3,1250,129,2,Renovado,apartamento,arrendar
" Buarcos e São Julião, Figueira da Foz, Coimbra",T3,450,95,,Usado,apartamento,arrendar
" Eiras e São Paulo de Frades, Coimbra",T3,520,80,1,Usado,apartamento,arrendar
" Eiras e São Paulo de Frades, Coimbra",T1,500,60,1,Usado,apartamento,arrendar
" Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra",T0,380,25,1,Renovado,apartamento,arrendar
